EAN;Produto;Preço (R$);Link
7891317011284;Sonic Cloridrato de Trazodona 100mg 30 comprimidos;63.59;https://www.drogaraia.com.br/sonic-100mg-30-comprimidos-c1.html
7898655096768;MINOXIHARD® LOçãO PARA BARBA 80ML;99.0;https://www.drogaraia.com.br/minoxihardr-locao-para-barba-80ml-885052.html
7896032684959;CONDICIONADOR FARMAERVAS ALGAS, MENTA E ARNICA 320ML;35.9;https://www.drogaraia.com.br/condicionador-farmaervas-algas-menta-e-arnica-320ml-976121.html
7898656390704;Fralda Calça Mamypoko Super Seca XG 56 Unidades;258.99;https://www.drogaraia.com.br/fralda-calca-descartavel-mamypoko-super-seca-xg-56-unidades-971541.html
7898000177104;KIT 5 MAGNéSIO MALATO PREMIUM 60 CáPSULAS DE 500MG NATALY;178.9;https://www.drogaraia.com.br/kit-5-magnesio-malato-premium-60-capsulas-de-500mg-nataly-sem-sabor-786029.html
7896098814819;KIT 2 CHUPETAS SPACE BOY  0 á 6 MESES AZUL  - NUK;59.9;https://www.drogaraia.com.br/kit-2-chupetas-space-boy-0-a-6-meses-azul-nuk-725392.html
7896094211056;Reconter ODT Escitalopram Base 20mg 30 comprimidos;157.98;https://www.drogaraia.com.br/reconter-odt-20mg-30-comprimidos-c1.html
7899347764231;CINTA BERMUDA PARA GESTANTE BEGE;459.9;https://www.drogaraia.com.br/cinta-bermuda-para-gestante-bege-763657.html
980931;PERFUME CAROLINA HERRERA CH MEN - EAU DE TOILETTE - 100 ML;768.48;https://www.drogaraia.com.br/perfume-carolina-herrera-ch-men-eau-de-toilette-100-ml-980931.html
7897975698911;Sérum Concentrado Clareador Adcos Melan-Off B3 30g;319.0;https://www.drogaraia.com.br/adcos-melan-off-serum-concentrado-clareador-30g.html
7898000126188;KIT COM 02 - CáLCIO MDK (CáLCIO, MAGNéSIO, VITAMINA D E K2) 60 CAPSULAS TUTTIFLORA;78.9;https://www.drogaraia.com.br/kit-com-02-calcio-mdk-calcio-magnesio-vitamina-d-e-k2-60-capsulas-tuttiflora-933359.html
1009898769333;Kit L'Oréal Professionnel Serie Expert Blondifier Gloss - Shampoo E Condicionador E Máscara;438.9;https://www.drogaraia.com.br/kit-l-oreal-professionnel-serie-expert-blondifier-gloss-shampoo-e-condicionador-e-mascara-687889.html
7805089945784;Combo Siàge Hidratação Micelar: Shampoo 250Ml + Condicionador 200Ml + Leave-In 100Ml;142.97;https://www.drogaraia.com.br/combo-siage-hidratacao-micelar-shampoo-250ml-condicionador-200ml-leave-in-100ml-635450.html
842147;SUPORTE PARA OMBRO - HIDROLIGHT P;102.9;https://www.drogaraia.com.br/suporte-para-ombro-hidrolight-p-842147.html
7797941936569;KIT LOKENZZI ONDAS MARCANTES SPRAY DAY AFTER + MáSCARA 250G;112.8;https://www.drogaraia.com.br/kit-lokenzzi-ondas-marcantes-spray-day-after-mascara-250g-1015040.html
7908329703981;JACQUES JANINE PROFESSIONNEL REPAIR - CONDICIONADOR 750ML;40.99;https://www.drogaraia.com.br/jacques-janine-professionnel-repair-condicionador-750ml-918272.html
3474636940455;REDKEN EXTREME BLEACH RECOVERY SHAMPOO 300ML;114.9;https://www.drogaraia.com.br/redken-extreme-bleach-recovery-shampoo-300ml-886327.html
602883980754;QUALY VITAM OLHOS C/60 CáPSULAS - QUALYNUTRI;59.99;https://www.drogaraia.com.br/qualy-vitam-olhos-c-60-capsulas-qualynutri-939440.html
841106;Banderas King Of Seduction Absolute Eau De Toilette - Perfume Masculino 200Ml;338.0;https://www.drogaraia.com.br/banderas-king-of-seduction-absolute-eau-de-toilette-perfume-masculino-200ml-982116.html
3474637106393;L'Oréal Professionnel Serie Expert Serioxyl Advanced - Shampoo Densificante 300ml;139.9;https://www.drogaraia.com.br/l-oreal-professionnel-serie-expert-serioxyl-advanced-shampoo-300ml-748742.html
744956;Meia 3/4 Alta Compressão 20-30mmHg Aberta Bege G3 Basic;175.13;https://www.drogaraia.com.br/meia-3-4-basic-972-20-30-mmhg-sigvaris-aberta-744956.html
1000552;Sabonete Líquido Suave Alecrim Dourado - 250 Ml;65.9;https://www.drogaraia.com.br/sabonete-liquido-suave-alecrim-dourado-250-ml-1000552.html
7899838835624;PROTETOR ALCOCHOADO AUTOMOTIVO PARA CARRINHOS E CADEIRINHAS DE BEBê - BB356;49.9;https://www.drogaraia.com.br/protetor-alcochoado-automotivo-para-carrinhos-e-cadeirinhas-de-bebe-bb356-818118.html
7896902200616;REMOVEDOR DE ESMALTE FARMAX SEM ACETONA ARGAN 500ML;26.9;https://www.drogaraia.com.br/removedor-de-esmalte-farmax-sem-acetona-argan-500ml-1014691.html
7908609527917;KIT 2 COLAGENTEK BEAUTY VITAFOR 30 SACHêS 3,5G ABACAXI COM HORTELã;233.9;https://www.drogaraia.com.br/kit-2-colagentek-beauty-vitafor-30-saches-3-5g-abacaxi-com-hortela-697646.html
679919;Whey Protein Vitafor Whey Fort 3W Baunilha 900g;223.9;https://www.drogaraia.com.br/whey-fort-3w-vitafor-baunilha-900g-679919.html
2000000000022;KIT DEPILSAM 02 KIT DANA 02;46.9;https://www.drogaraia.com.br/kit-depilsam-02-kit-dana-02-684218.html
6018126407317;FINALIZADOR BIO EXTRATUS JABORANDI ANTIQUEDA 150G;35.9;https://www.drogaraia.com.br/finalizador-bio-extratus-jaborandi-antiqueda-150g-965840.html
7896609548752;Gel secativo acnederm payot 15g;37.53;https://www.drogaraia.com.br/gel-secativo-acnederm-payot-15g-890367.html
7897517919467;Pincel ricca rose gold duo fiber ref: 1946;47.99;https://www.drogaraia.com.br/pincel-ricca-rose-gold-duo-fiber-ref-1946-859795.html
4005808513550;Sabonete Líquido Nivea Creme Soft 250ml;14.39;https://www.drogaraia.com.br/nivea-sabonete-liquido-creme-soft-250ml.html
914363;Shampoo Siàge Reconstrói os Fios 400ml;64.8;https://www.drogaraia.com.br/shampoo-siage-reconstroi-os-fios-400ml-914363.html
7891262860166;ESCOVA DENTAL ELéTRICA INFANTIL PRINCESAS 3+ ANOS - ORAL-B;119.0;https://www.drogaraia.com.br/escova-dental-eletrica-infantil-princesas-3-anos-oral-b-927252.html
7702331335204;BERçO CERCADO PORTáTIL PARA BEBê INFINITY PREMIUM BABY Cinza;549.9;https://www.drogaraia.com.br/berco-cercado-portatil-para-bebe-infinity-premium-baby-cinza-964794.html
6018132981426;SUPLEMENTO ALIMENTAR EM COMPRIMIDOS BIO EXTRATUS-60 UNIDADES;89.9;https://www.drogaraia.com.br/suplemento-alimentar-em-comprimidos-bio-extratus-60-unidades-975014.html
7908885329328;CREME PARA PENTEAR ACQUA KIDS 250ML MARSHMALLOW - KIT C/ 2UN;33.8;https://www.drogaraia.com.br/creme-para-pentear-acqua-kids-250ml-marshmallow-kit-c-2un-1024012.html
4618;SPIRULINA 600MG TRUE SOURCE 120 TABLETS;76.42;https://www.drogaraia.com.br/spirulina-600mg-true-source-120-tablets-949928.html
911431;SUPER OMEGA 3 TG 500MG - 240 CAPSULAS - ESSENTIAL NUTRITION;250.2;https://www.drogaraia.com.br/super-omega-3-tg-500mg-240-capsulas-essential-nutrition-911431.html
7891033930678;LA PIEL CRISTAIS DO HIMALAIA DES HIDRA CORPORAL 400ML;56.99;https://www.drogaraia.com.br/la-piel-cristais-do-himalaia-des-hidra-corporal-400ml-1011069.html
7898681120239;Condicionador Lokenzzi Total Defense 320ml;50.99;https://www.drogaraia.com.br/lokenzzi-total-defense-condicionador-320ml-cabelos-livres-de-quedas-ressecamento-e-frizz-923899.html
7807157292790;KIT COM 10 UNIDADES ALICATE MUNDIAL PROFISSIONAL 777;647.69;https://www.drogaraia.com.br/kit-com-10-unidades-alicate-mundial-profissional-777-971464.html
7896502943739;CADEIRA PARA AUTO BURIGOTTO PROTEGE FIX 15 A 36 KG CARAMELO U;501.9;https://www.drogaraia.com.br/cadeira-para-auto-burigotto-protege-fix-15-a-36-kg-caramelo-u-978212.html
7899774300408;AXIGRAM SOLST PROTETOR SOLAR HIDRATANTE FPS 50 TOQUE SECO 55G;168.87;https://www.drogaraia.com.br/axigram-solst-protetor-solar-hidratante-fps-50-toque-seco-55g-791235.html
7897517920685;ESCOVA DENTAL KESS PRO 10K WHITE EXTRA MACIA 2068;21.45;https://www.drogaraia.com.br/escova-dental-kess-pro-10k-white-extra-macia-2068-651840.html
828273;Respiron Volumétrico Adulto;149.56;https://www.drogaraia.com.br/respiron-volumetrico-adulto-828273.html
7896609546734;BLUSH RETINOL COR TERRACOTA PAYOT 6G;39.96;https://www.drogaraia.com.br/blush-retinol-cor-terracota-payot-6g-1016237.html
7506306214972;Desodorante Antitranspirante Aerosol Rexona Men Clinical Clean 96h 150ml;23.61;https://www.drogaraia.com.br/antitranspirante-aerosol-rexona-men-clinical-clean-150ml-895580.html
789415290564;KIT FACIAL NEUTROGENA HIALURôNICO HYDRO BOOST GEL + SéRUM;169.99;https://www.drogaraia.com.br/kit-facial-neutrogena-hialuronico-hydro-boost-gel-serum-923679.html
859089;BEST WHEY BAR (49G) PEANUT BUTTER ATLHETICA NUTRITION;10.0;https://www.drogaraia.com.br/best-whey-bar-49g-peanut-butter-atlhetica-nutrition-859089.html
7897930777705;Loção de Limpeza Facial Cetaphil Pele Seca e Sensível com 120ml;53.19;https://www.drogaraia.com.br/cetaphil-locao-limpeza-de-pele-120-ml.html
7908825774461;DESODORANTE ROLLON NIVEA 50 ML FEMININO DRY CONFORT - KIT3UN;49.9;https://www.drogaraia.com.br/desodorante-rollon-nivea-50-ml-feminino-dry-confort-kit3un-1004334.html
9000250280093;Kit Truss Curly Duplo - Shampoo 300ml + Condicionador 300ml;298.0;https://www.drogaraia.com.br/kit-truss-curly-duplo-shampoo-300ml-condicionador-300ml-923162.html
865106;KIT LOWELL PRO BIOPLASTIA CLINIC SHAMPOO MáSCARA E PROTEíNA (3 PRODUTOS);774.99;https://www.drogaraia.com.br/kit-lowell-pro-bioplastia-clinic-shampoo-mascara-e-proteina-3-produtos-865106.html
1022157;EUDORA INSTANCE AMEIXA E PRATINÉ DES HIDRATANTE CORPO 400ML;52.99;https://www.drogaraia.com.br/eudora-instance-ameixa-e-pratine-des-hidratante-corpo-400ml-1022157.html
7891010249878;Gel Creme Neutrogena Bright Boost Fps30 40g;101.99;https://www.drogaraia.com.br/gel-creme-neutrogena-bright-boost-fps30-40g-634616.html
7891746428462;TALA P/PUNHO ANTEBRAçO SALVAPE LONGA DIREITO EGG - UNIDADE;154.05;https://www.drogaraia.com.br/tala-p-punho-antebraco-salvape-longa-direito-egg-unidade-760512.html
